attempt,expert_prediction,prediction,score,shorttext
70,mathematics,mathematics,0.66350842982,variational calculus
70,mathematics,mathematics,0.623669296574,stochastic calculus
70,mathematics,mathematics,0.423295461707,algebra
70,physics,mathematics,0.268024190216,path integral
70,physics,physics,0.662549003085,topological solitons
70,physics,physics,0.694910007567,particle physics
70,theology,theology,0.586934395421,eucharist
70,theology,theology,0.682613346394,scripture
70,theology,theology,0.692123454337,creedal confessionalism
71,mathematics,mathematics,0.66350842982,variational calculus
71,mathematics,mathematics,0.623669296574,stochastic calculus
71,mathematics,mathematics,0.423295461707,algebra
71,physics,mathematics,0.268024190216,path integral
71,physics,physics,0.662549003085,topological solitons
71,physics,physics,0.694910007567,particle physics
71,theology,theology,0.586934395421,eucharist
71,theology,theology,0.682613346394,scripture
71,theology,theology,0.692123454337,creedal confessionalism
72,mathematics,mathematics,0.548470063905,complex analysis
72,mathematics,mathematics,0.390737260328,probability
72,mathematics,physics,0.482367809893,topology
72,physics,mathematics,0.596233532569,statistical mechanics
72,physics,physics,0.567856749665,quantum chaos
72,physics,physics,0.720794849936,atomic molecular and optical physics
72,theology,theology,0.726514575166,ecclesiology
72,theology,theology,0.593773421239,predestination
72,theology,theology,0.666808953848,eschatology
73,mathematics,mathematics,0.548470063905,complex analysis
73,mathematics,mathematics,0.390737260328,probability
73,mathematics,physics,0.482367809893,topology
73,physics,mathematics,0.596233532569,statistical mechanics
73,physics,physics,0.567856749665,quantum chaos
73,physics,physics,0.720794849936,atomic molecular and optical physics
73,theology,theology,0.726514575166,ecclesiology
73,theology,theology,0.593773421239,predestination
73,theology,theology,0.666808953848,eschatology
74,mathematics,mathematics,0.548470063905,complex analysis
74,mathematics,mathematics,0.390737260328,probability
74,mathematics,physics,0.482367809893,topology
74,physics,mathematics,0.596233532569,statistical mechanics
74,physics,physics,0.567856749665,quantum chaos
74,physics,physics,0.720794849936,atomic molecular and optical physics
74,theology,theology,0.726514575166,ecclesiology
74,theology,theology,0.593773421239,predestination
74,theology,theology,0.666808953848,eschatology
75,mathematics,mathematics,0.665161188591,stochastic calculus
75,mathematics,mathematics,0.463988907622,algebra
75,mathematics,physics,0.494216437006,topology
75,physics,mathematics,0.255493014656,path integral
75,physics,physics,0.485415818244,astrophysics
75,physics,physics,0.712997942092,quantum field theory
75,theology,theology,0.337242219827,anthropology
75,theology,theology,0.508708861171,prayer
75,theology,theology,0.469188446895,Holy Trinity
76,mathematics,mathematics,0.665161188591,stochastic calculus
76,mathematics,mathematics,0.463988907622,algebra
76,mathematics,physics,0.494216437006,topology
76,physics,mathematics,0.255493014656,path integral
76,physics,physics,0.485415818244,astrophysics
76,physics,physics,0.712997942092,quantum field theory
76,theology,theology,0.337242219827,anthropology
76,theology,theology,0.508708861171,prayer
76,theology,theology,0.469188446895,Holy Trinity
77,mathematics,mathematics,0.665161188591,stochastic calculus
77,mathematics,mathematics,0.463988907622,algebra
77,mathematics,physics,0.494216437006,topology
77,physics,mathematics,0.255493014656,path integral
77,physics,physics,0.485415818244,astrophysics
77,physics,physics,0.712997942092,quantum field theory
77,theology,theology,0.337242219827,anthropology
77,theology,theology,0.508708861171,prayer
77,theology,theology,0.469188446895,Holy Trinity
78,mathematics,mathematics,0.509865003434,differential equation
78,mathematics,mathematics,0.645637546847,numerical analysis
78,mathematics,mathematics,0.371718391907,probability
78,physics,physics,0.689075275819,electrodynamics
78,physics,physics,0.446567538888,spontaneous symmetry breaking
78,physics,mathematics,0.427805429972,functional field
78,theology,theology,0.676497177526,scripture
78,theology,theology,0.737892290737,Christology
78,theology,theology,0.664422233053,eschatology
79,mathematics,mathematics,0.509865003434,differential equation
79,mathematics,mathematics,0.645637546847,numerical analysis
79,mathematics,mathematics,0.371718391907,probability
79,physics,physics,0.689075275819,electrodynamics
79,physics,physics,0.446567538888,spontaneous symmetry breaking
79,physics,mathematics,0.427805429972,functional field
79,theology,theology,0.676497177526,scripture
79,theology,theology,0.737892290737,Christology
79,theology,theology,0.664422233053,eschatology
80,mathematics,mathematics,0.509865003434,differential equation
80,mathematics,mathematics,0.645637546847,numerical analysis
80,mathematics,mathematics,0.371718391907,probability
80,physics,physics,0.689075275819,electrodynamics
80,physics,physics,0.446567538888,spontaneous symmetry breaking
80,physics,mathematics,0.427805429972,functional field
80,theology,theology,0.676497177526,scripture
80,theology,theology,0.737892290737,Christology
80,theology,theology,0.664422233053,eschatology
81,mathematics,mathematics,0.53937058835,complex analysis
81,mathematics,mathematics,0.597022626884,calculus
81,mathematics,physics,0.509680828436,functional field
81,physics,mathematics,0.586450498082,statistical mechanics
81,physics,physics,0.703138362309,particle physics
81,physics,physics,0.349191419579,condensed matter
81,theology,theology,0.602823121399,eucharist
81,theology,mathematics,,pneumatology
81,theology,theology,0.644586737541,scholasticism
82,mathematics,mathematics,0.53937058835,complex analysis
82,mathematics,mathematics,0.597022626884,calculus
82,mathematics,physics,0.509680828436,functional field
82,physics,mathematics,0.586450498082,statistical mechanics
82,physics,physics,0.703138362309,particle physics
82,physics,physics,0.349191419579,condensed matter
82,theology,theology,0.602823121399,eucharist
82,theology,mathematics,,pneumatology
82,theology,theology,0.644586737541,scholasticism
83,mathematics,mathematics,0.53937058835,complex analysis
83,mathematics,mathematics,0.597022626884,calculus
83,mathematics,physics,0.509680828436,functional field
83,physics,mathematics,0.586450498082,statistical mechanics
83,physics,physics,0.703138362309,particle physics
83,physics,physics,0.349191419579,condensed matter
83,theology,theology,0.602823121399,eucharist
83,theology,mathematics,,pneumatology
83,theology,theology,0.644586737541,scholasticism
84,mathematics,mathematics,0.480706224037,real analysis
84,mathematics,mathematics,0.550084999135,statistical optimization
84,mathematics,mathematics,0.213058881915,statistics
84,physics,physics,0.653156778534,topological solitons
84,physics,physics,0.688627535107,atomic molecular and optical physics
84,physics,physics,0.73596699647,quantum mechanics
84,theology,theology,0.508891604255,divine degree
84,theology,theology,0.547630195379,divine providence
84,theology,theology,0.750639757259,ecclesiology
85,mathematics,mathematics,0.480706224037,real analysis
85,mathematics,mathematics,0.550084999135,statistical optimization
85,mathematics,mathematics,0.213058881915,statistics
85,physics,physics,0.653156778534,topological solitons
85,physics,physics,0.688627535107,atomic molecular and optical physics
85,physics,physics,0.73596699647,quantum mechanics
85,theology,theology,0.508891604255,divine degree
85,theology,theology,0.547630195379,divine providence
85,theology,theology,0.750639757259,ecclesiology
86,mathematics,mathematics,0.480706224037,real analysis
86,mathematics,mathematics,0.550084999135,statistical optimization
86,mathematics,mathematics,0.213058881915,statistics
86,physics,physics,0.653156778534,topological solitons
86,physics,physics,0.688627535107,atomic molecular and optical physics
86,physics,physics,0.73596699647,quantum mechanics
86,theology,theology,0.508891604255,divine degree
86,theology,theology,0.547630195379,divine providence
86,theology,theology,0.750639757259,ecclesiology
87,mathematics,physics,0.572571331694,differential geometry
87,mathematics,mathematics,0.573425661453,linear algebra
87,mathematics,mathematics,0.701704451406,variational calculus
87,physics,physics,0.559487228354,quantum chaos
87,physics,physics,0.558485938716,renormalization
87,physics,physics,0.566842536113,classical mechanics
87,theology,theology,0.723311650989,soteriology
87,theology,theology,0.652494083665,creedal confessionalism
87,theology,theology,0.587932382059,predestination
88,mathematics,physics,0.572571331694,differential geometry
88,mathematics,mathematics,0.573425661453,linear algebra
88,mathematics,mathematics,0.701704451406,variational calculus
88,physics,physics,0.559487228354,quantum chaos
88,physics,physics,0.558485938716,renormalization
88,physics,physics,0.566842536113,classical mechanics
88,theology,theology,0.723311650989,soteriology
88,theology,theology,0.652494083665,creedal confessionalism
88,theology,theology,0.587932382059,predestination
89,mathematics,physics,0.572571331694,differential geometry
89,mathematics,mathematics,0.573425661453,linear algebra
89,mathematics,mathematics,0.701704451406,variational calculus
89,physics,physics,0.559487228354,quantum chaos
89,physics,physics,0.558485938716,renormalization
89,physics,physics,0.566842536113,classical mechanics
89,theology,theology,0.723311650989,soteriology
89,theology,theology,0.652494083665,creedal confessionalism
89,theology,theology,0.587932382059,predestination
