attempt,expert_prediction,prediction,score,shorttext
69,theology,theology,0.880417227745,Holy Trinity
69,theology,theology,0.880340278149,scholasticism
70,mathematics,mathematics,0.804188430309,linear algebra
70,mathematics,mathematics,0.527672588825,probability
70,mathematics,mathematics,0.883019328117,variational calculus
70,physics,mathematics,0.9512180686,functional field
70,physics,physics,0.509274303913,quantum field theory
70,physics,physics,0.639857113361,renormalization
70,theology,theology,0.93691599369,soteriology
70,theology,theology,0.86341291666,Holy Trinity
70,theology,theology,0.867833435535,scholasticism
71,mathematics,mathematics,0.840393424034,linear algebra
71,mathematics,mathematics,0.616733133793,probability
71,mathematics,mathematics,0.920153796673,variational calculus
71,physics,mathematics,0.929062008858,functional field
71,physics,mathematics,0.578962087631,quantum field theory
71,physics,physics,0.501441180706,renormalization
71,theology,theology,0.952919006348,soteriology
71,theology,theology,0.896760582924,Holy Trinity
71,theology,theology,0.889443933964,scholasticism
72,mathematics,mathematics,0.53396832943,differential geometry
72,mathematics,mathematics,0.586462974548,algebra
72,mathematics,mathematics,0.89767742157,complex analysis
72,physics,physics,0.953993022442,atomic molecular and optical physics
72,physics,physics,0.804325044155,classical mechanics
72,physics,physics,0.540121495724,statistical mechanics
72,theology,theology,0.964029848576,Christology
72,theology,theology,0.845365345478,creedal confessionalism
72,theology,theology,0.943311870098,eucharist
73,mathematics,mathematics,0.735181212425,differential geometry
73,mathematics,mathematics,0.6513043046,algebra
73,mathematics,mathematics,0.942850589752,complex analysis
73,physics,physics,0.893502056599,atomic molecular and optical physics
73,physics,physics,0.777605593204,classical mechanics
73,physics,mathematics,0.58502972126,statistical mechanics
73,theology,theology,0.931925177574,Christology
73,theology,theology,0.817085206509,creedal confessionalism
73,theology,theology,0.908136069775,eucharist
74,mathematics,mathematics,0.663584411144,differential geometry
74,mathematics,mathematics,0.593554079533,algebra
74,mathematics,mathematics,0.929197311401,complex analysis
74,physics,physics,0.877673685551,atomic molecular and optical physics
74,physics,physics,0.818522810936,classical mechanics
74,physics,mathematics,0.50641721487,statistical mechanics
74,theology,theology,0.943728148937,Christology
74,theology,theology,0.837417602539,creedal confessionalism
74,theology,theology,0.918074309826,eucharist
75,mathematics,mathematics,0.94672960043,stochastic calculus
75,mathematics,mathematics,0.946968734264,real analysis
75,mathematics,mathematics,0.889152050018,linear algebra
75,physics,physics,0.660060584545,electrodynamics
75,physics,physics,0.754603505135,quantum chaos
75,physics,physics,0.979787707329,quantum mechanics
75,theology,theology,0.880533695221,prayer
75,theology,theology,0.870917975903,scholasticism
75,theology,theology,0.894387185574,eschatology
76,mathematics,mathematics,0.948791086674,stochastic calculus
76,mathematics,mathematics,0.961951494217,real analysis
76,mathematics,mathematics,0.889769017696,linear algebra
76,physics,physics,0.643975913525,electrodynamics
76,physics,physics,0.678624391556,quantum chaos
76,physics,physics,0.96180576086,quantum mechanics
76,theology,theology,0.882235586643,prayer
76,theology,theology,0.878247797489,scholasticism
76,theology,theology,0.885728299618,eschatology
77,mathematics,mathematics,0.977205097675,stochastic calculus
77,mathematics,mathematics,0.958931744099,real analysis
77,mathematics,mathematics,0.930401206017,linear algebra
77,physics,physics,0.694118499756,electrodynamics
77,physics,physics,0.748749732971,quantum chaos
77,physics,physics,0.972609996796,quantum mechanics
77,theology,theology,0.861169993877,prayer
77,theology,theology,0.870178818703,scholasticism
77,theology,theology,0.882712602615,eschatology
78,mathematics,physics,0.516164541245,differential equation
78,mathematics,physics,0.52078962326,topology
78,mathematics,physics,0.642745256424,differential geometry
78,physics,physics,0.876315534115,particle physics
78,physics,physics,0.855874657631,atomic molecular and optical physics
78,physics,physics,0.830833137035,topological solitons
78,theology,theology,0.334867358208,pneumatology
78,theology,theology,0.885874032974,ecclesiology
78,theology,theology,0.811524808407,predestination
79,mathematics,mathematics,0.530995190144,differential equation
79,mathematics,physics,0.458180099726,topology
79,mathematics,physics,0.544243216515,differential geometry
79,physics,physics,0.812784969807,particle physics
79,physics,physics,0.748017668724,atomic molecular and optical physics
79,physics,physics,0.752813577652,topological solitons
79,theology,theology,0.336324721575,pneumatology
79,theology,theology,0.925257742405,ecclesiology
79,theology,theology,0.851735651493,predestination
80,mathematics,mathematics,0.589053988457,differential equation
80,mathematics,mathematics,0.426666051149,topology
80,mathematics,physics,0.510326087475,differential geometry
80,physics,physics,0.798071563244,particle physics
80,physics,physics,0.759781777859,atomic molecular and optical physics
80,physics,physics,0.709019839764,topological solitons
80,theology,mathematics,0.337573468685,pneumatology
80,theology,theology,0.919219613075,ecclesiology
80,theology,theology,0.843014061451,predestination
81,mathematics,physics,0.907811164856,functional field
81,mathematics,mathematics,0.536640405655,probability
81,mathematics,mathematics,0.778494596481,statistical optimization
81,physics,physics,0.473881065845,condensed matter
81,physics,physics,0.774411916733,statistical mechanics
81,physics,physics,0.89693826437,quantum field theory
81,theology,theology,0.837869286537,creedal confessionalism
81,theology,theology,0.378566265106,anthropology
81,theology,theology,0.956343352795,soteriology
82,mathematics,physics,0.973304569721,functional field
82,mathematics,mathematics,0.515685617924,probability
82,mathematics,mathematics,0.662079691887,statistical optimization
82,physics,physics,0.530349373817,condensed matter
82,physics,physics,0.850636065006,statistical mechanics
82,physics,physics,0.957205474377,quantum field theory
82,theology,theology,0.811192750931,creedal confessionalism
82,theology,physics,0.426977396011,anthropology
82,theology,theology,0.938303887844,soteriology
83,mathematics,physics,0.910952925682,functional field
83,mathematics,mathematics,0.504401385784,probability
83,mathematics,mathematics,0.724447071552,statistical optimization
83,physics,physics,0.555040121078,condensed matter
83,physics,physics,0.80457919836,statistical mechanics
83,physics,physics,0.916788995266,quantum field theory
83,theology,theology,0.786199688911,creedal confessionalism
83,theology,physics,0.457655698061,anthropology
83,theology,theology,0.93739682436,soteriology
84,mathematics,mathematics,0.730589151382,calculus
84,mathematics,mathematics,0.919781565666,variational calculus
84,mathematics,mathematics,0.947441756725,complex analysis
84,physics,physics,0.529361069202,spontaneous symmetry breaking
84,physics,mathematics,0.960213840008,functional field
84,physics,mathematics,0.511701524258,path integral
84,theology,theology,0.940186858177,scripture
84,theology,theology,0.799997329712,divine degree
84,theology,theology,0.94372677803,Christology
85,mathematics,mathematics,0.763764441013,calculus
85,mathematics,mathematics,0.935751497746,variational calculus
85,mathematics,mathematics,0.960304617882,complex analysis
85,physics,physics,0.517201840878,spontaneous symmetry breaking
85,physics,mathematics,0.875847160816,functional field
85,physics,mathematics,0.444600760937,path integral
85,theology,theology,0.931025564671,scripture
85,theology,theology,0.799548268318,divine degree
85,theology,theology,0.934734582901,Christology
86,mathematics,mathematics,0.772740840912,calculus
86,mathematics,mathematics,0.907100439072,variational calculus
86,mathematics,mathematics,0.960532128811,complex analysis
86,physics,physics,0.500138103962,spontaneous symmetry breaking
86,physics,mathematics,0.921983540058,functional field
86,physics,mathematics,0.490697175264,path integral
86,theology,theology,0.934481322765,scripture
86,theology,theology,0.787114322186,divine degree
86,theology,theology,0.943672120571,Christology
87,mathematics,mathematics,0.612743675709,algebra
87,mathematics,mathematics,0.928219258785,numerical analysis
87,mathematics,mathematics,0.485508620739,statistics
87,physics,physics,0.568575143814,astrophysics
87,physics,physics,0.465542286634,renormalization
87,physics,physics,0.885731339455,classical mechanics
87,theology,theology,0.92883181572,eucharist
87,theology,theology,0.877143681049,Holy Trinity
87,theology,theology,0.882684648037,divine providence
88,mathematics,mathematics,0.61839222908,algebra
88,mathematics,mathematics,0.971363723278,numerical analysis
88,mathematics,mathematics,0.504822134972,statistics
88,physics,physics,0.509357571602,astrophysics
88,physics,mathematics,0.504124462605,renormalization
88,physics,physics,0.866993248463,classical mechanics
88,theology,theology,0.908055126667,eucharist
88,theology,theology,0.840276837349,Holy Trinity
88,theology,theology,0.871385276318,divine providence
89,mathematics,mathematics,0.661114752293,algebra
89,mathematics,mathematics,0.975888192654,numerical analysis
89,mathematics,mathematics,0.535226881504,statistics
89,physics,physics,0.451436907053,astrophysics
89,physics,mathematics,0.568116009235,renormalization
89,physics,physics,0.862290620804,classical mechanics
89,theology,theology,0.932949066162,eucharist
89,theology,theology,0.881753504276,Holy Trinity
89,theology,theology,0.886970460415,divine providence
